0,-628.2500000000005
1,-587.8499999999997
2,-577.1
3,-598.15
4,-591.3399999999997
5,-616.6100000000002
6,-570.8299999999997
7,-596.2899999999997
8,-607.5300000000001
9,-574.0999999999996
10,-516.4900000000005
11,-524.3399999999997
12,-550.6299999999998
13,-499.21999999999946
14,-517.8700000000002
15,-560.52
16,-542.6500000000002
17,-515.3899999999998
18,-517.0500000000001
19,-524.0199999999994
20,-552.2600000000006
21,-599.8399999999999
22,-544.0600000000002
23,-557.0599999999994
24,-510.86000000000007
25,-626.5400000000005
26,-575.9499999999991
27,-499.8400000000003
28,-495.8999999999997
29,-531.6499999999999
30,-475.2499999999999
31,-573.4999999999999
32,-532.9199999999997
33,-535.2599999999999
34,-485.41999999999916
35,-487.5400000000003
36,-436.8199999999995
37,-562.6500000000007
38,-587.2199999999992
39,-589.4300000000013
40,-588.2899999999998
41,-526.9000000000002
42,-411.3800000000003
43,-479.4800000000006
44,-554.5900000000003
45,-490.97999999999934
46,-376.1199999999996
47,-571.6600000000002
48,-340.0000000000002
49,-397.7199999999998
50,-372.18999999999977
51,-326.1099999999996
52,-315.65000000000003
53,-356.84999999999997
54,-304.01
55,-302.8800000000002
56,-282.1199999999999
57,-285.22999999999996
58,-352.24999999999983
59,-306.75999999999993
60,-296.62000000000023
61,-311.2800000000001
62,-337.3500000000002
63,-296.88000000000017
64,-255.2899999999999
65,-267.7900000000002
66,-339.7199999999999
67,-295.8100000000002
68,-291.1000000000002
69,-296.2600000000001
70,-320.92999999999995
71,-287.79000000000025
72,-314.25000000000017
73,-289.49000000000007
74,-287.73000000000025
75,-344.2099999999999
76,-296.7300000000001
77,-290.74999999999966
78,-252.25999999999982
79,-262.1400000000002
80,-239.42999999999978
81,-259.90999999999997
82,-243.47000000000006
83,-261.1899999999997
84,-235.8300000000001
85,-271.68999999999977
86,-287.8199999999998
87,-263.7700000000001
88,-250.05999999999952
89,-230.6100000000002
90,-255.50000000000023
91,-215.57999999999987
92,-227.15000000000015
93,-209.28000000000003
94,-221.17999999999984
95,-175.05
96,-280.4900000000002
97,-222.9799999999999
98,-232.90999999999988
99,-223.0199999999998
100,-220.94999999999968
101,-238.22999999999985
102,-208.94999999999987
103,-246.51000000000036
104,-221.0200000000001
105,-190.98999999999998
106,-216.53999999999974
107,-176.26999999999995
108,-179.91000000000028
109,-260.81999999999937
110,-234.38
111,-250.08999999999972
112,-239.26999999999967
113,-192.08000000000015
114,-212.82000000000002
115,-222.17
116,-252.9700000000001
117,-195.03000000000014
118,-196.25000000000009
119,-213.05999999999955
120,-180.70000000000013
121,-192.81999999999988
122,-169.4600000000002
123,-183.9300000000004
124,-215.90999999999985
125,-243.82000000000002
126,-225.55999999999997
127,-227.52000000000038
128,-233.27999999999977
129,-202.1600000000003
130,-198.72000000000014
131,-172.6300000000002
132,-175.01999999999975
133,-208.11000000000013
134,-189.93000000000004
135,-205.8300000000002
136,-221.7600000000001
137,-201.47000000000017
138,-178.31000000000003
139,-188.37000000000032
140,-159.08000000000024
141,-205.45000000000002
142,-175.51000000000013
143,-225.70000000000024
144,-210.3900000000004
145,-217.9199999999999
146,-189.85
147,-198.39999999999984
148,-200.95000000000013
149,-180.52000000000035
150,-195.15000000000026
151,-189.90000000000018
152,-176.96000000000026
153,-209.76000000000013
154,-200.93000000000072
155,-205.27000000000018
156,-195.2000000000002
157,-201.43000000000015
158,-178.02000000000012
159,-185.96000000000012
160,-201.60000000000025
161,-183.18000000000018
162,-210.4500000000001
163,-189.74999999999983
164,-165.19000000000025
165,-156.68000000000023
166,-177.42000000000027
167,-185.78000000000011
168,-207.53999999999985
169,-168.19999999999973
170,-181.21000000000035
171,-210.23000000000005
172,-170.47999999999993
173,-177.42000000000027
174,-204.2300000000002
175,-167.56999999999988
176,-169.3400000000001
177,-191.9500000000003
178,-179.76000000000002
179,-146.6400000000001
180,-188.23000000000005
181,-194.02
182,-183.52000000000027
183,-156.12000000000012
184,-176.95999999999987
185,-163.09000000000012
186,-176.47000000000023
187,-188.86000000000016
188,-180.18999999999994
189,-172.58
190,-195.58999999999997
191,-205.6000000000001
192,-187.96000000000012
193,-154.65999999999983
194,-160.88000000000022
195,-157.42000000000024
196,-183.33000000000007
197,-152.2300000000004
198,-165.77
199,-159.08
200,-160.20000000000024
201,-208.90000000000012
202,-197.15000000000023
203,-188.74000000000012
204,-170.6300000000004
205,-168.57999999999993
206,-230.8500000000003
207,-189.78999999999996
208,-203.40000000000012
209,-171.23000000000027
210,-241.27999999999986
211,-177.5800000000001
212,-173.94000000000025
213,-190.44000000000014
214,-143.52999999999992
215,-178.30999999999983
216,-156.17999999999995
217,-205.24999999999963
218,-152.20000000000005
219,-184.02999999999983
220,-140.73
221,-167.88000000000017
222,-137.10999999999984
223,-144.00999999999982
224,-150.32000000000042
225,-136.42000000000004
226,-134.07999999999993
227,-188.68000000000012
228,-117.80000000000003
229,-145.34999999999994
230,-117.67
231,-133.95999999999992
232,-125.43999999999993
233,-119.56000000000014
234,-124.01999999999995
235,-114.11999999999998
236,-125.21000000000002
237,-109.60999999999996
238,-144.30000000000013
239,-138.68999999999997
240,-107.44999999999976
241,-103.99999999999999
242,-98.75000000000011
243,-96.46999999999996
244,-86.86999999999992
245,-100.78000000000007
246,-111.72999999999985
247,-126.93999999999978
248,-106.85000000000018
249,-96.43999999999998
250,-101.25000000000024
251,-101.95999999999987
252,-102.98999999999991
253,-109.19999999999989
254,-97.63
255,-99.47999999999988
256,-114.15000000000003
257,-100.09000000000013
258,-119.49999999999974
259,-116.29000000000012
260,-118.31999999999994
261,-126.54999999999991
262,-128.83
263,-160.94
264,-131.24999999999983
265,-102.71999999999987
266,-103.33999999999999
267,-116.60000000000001
268,-126.80000000000003
269,-101.25000000000001
270,-127.59999999999987
271,-84.80999999999995
272,-126.54000000000003
273,-100.26999999999995
274,-108.36000000000008
275,-117.92
276,-96.6599999999999
277,-128.29999999999993
278,-129.14999999999984
279,-110.16999999999999
280,-118.47000000000006
281,-95.65
282,-119.72999999999995
283,-107.92999999999996
284,-79.27999999999982
285,-89.15999999999988
286,-88.25999999999978
287,-94.37999999999997
288,-93.68999999999997
289,-102.01999999999987
290,-91.29000000000016
291,-98.14000000000006
292,-95.31999999999996
293,-97.74999999999993
294,-122.24999999999991
295,-87.98999999999994
296,-87.63000000000004
297,-121.01000000000005
298,-101.77999999999987
299,-108.35999999999987
