16,15,1,15,12,4,18,1,1,8,0,3,1,7,1,0,2,2,3,0,3,1,2,3,5,1,6,0,3,1,3,1,6,3,4,2,0,4,4,6
20,6,14,10,16,17,13,4,2,7,0,5,0,2,1,1,3,1,2,0,0,0,10,0,7,1,0,2,2,5,6,5,7,3,2,2,1,1,2,11
6,9,1,4,2,2,4,3,0,1,4,4,0,1,2,5,0,1,0,0,1,2,3,1,0,1,0,0,1,1,1,0,0,4,0,0,0,0,2,0
14,3,5,2,3,7,9,2,1,4,3,1,0,1,0,1,1,2,3,0,2,2,1,0,3,1,1,1,3,0,1,0,2,1,0,1,3,0,0,1
12,9,11,3,0,2,8,0,1,2,0,1,0,2,1,0,3,1,0,0,1,1,2,1,1,0,1,0,4,0,2,0,1,0,5,0,3,3,0,1
6,10,3,9,7,5,10,0,2,3,0,3,2,10,0,1,4,0,1,0,0,2,4,1,3,1,1,1,1,2,4,1,7,5,1,3,1,2,1,29
80,24,18,36,39,30,9,2,2,18,1,10,1,9,1,3,10,3,10,1,5,1,2,11,6,4,3,8,5,3,2,1,5,12,7,6,11,5,17,31
9,25,14,8,3,18,6,1,8,1,3,2,2,2,2,8,1,2,1,2,1,4,0,0,3,0,0,0,2,2,0,4,1,1,0,2,1,0,1,3
10,32,15,11,13,13,11,9,7,4,2,2,7,3,5,8,3,1,0,3,2,1,7,0,9,2,0,2,5,4,3,6,9,4,1,1,0,3,2,2
6,2,5,2,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,2,0
7,17,7,5,5,7,6,3,4,1,2,2,0,3,1,3,4,1,1,1,0,5,3,2,3,1,2,2,0,4,1,0,2,1,0,2,3,1,0,6
23,24,6,6,7,16,8,1,0,5,0,0,0,5,1,0,2,0,1,0,2,1,3,0,2,0,4,2,1,0,1,2,3,4,3,1,2,0,3,5
5,18,4,3,5,9,3,0,11,2,1,1,1,0,0,1,1,1,0,2,0,3,1,0,1,0,0,0,2,0,0,1,1,2,1,1,1,2,1,1
16,10,3,11,9,4,4,0,0,7,0,2,0,6,0,0,2,1,0,0,0,1,0,1,1,3,0,4,1,0,5,0,16,6,2,0,1,0,3,2
11,38,13,5,12,17,9,3,13,1,4,7,7,6,1,7,5,1,2,6,0,0,4,2,8,1,0,0,3,7,4,5,7,3,1,6,2,1,3,6
6,9,3,8,5,1,1,3,5,1,2,1,0,3,1,1,0,3,2,0,0,2,0,1,3,1,2,0,0,1,0,2,3,3,1,0,1,1,0,0
12,6,3,6,11,8,4,3,1,2,0,2,3,4,0,1,0,0,0,0,2,1,2,2,0,0,0,2,1,1,2,7,4,2,1,1,3,1,2,4
7,11,8,8,14,2,3,1,5,1,1,0,1,4,2,7,1,2,1,8,0,0,0,0,3,0,2,1,9,3,0,1,2,3,2,0,0,2,0,1
9,6,2,3,3,3,7,1,1,4,0,0,0,1,0,0,0,0,0,0,2,0,2,2,1,1,2,3,0,1,0,1,3,1,0,0,3,0,0,0
7,3,4,3,8,3,2,3,1,2,1,0,3,4,2,2,0,6,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,4,1,0,0,0,1,1
7,8,3,6,5,1,7,0,0,2,0,1,0,2,0,0,1,0,1,0,3,0,0,2,0,2,3,0,3,0,0,0,2,3,2,0,1,1,5,1
8,9,3,3,4,3,0,1,3,0,1,0,1,1,0,4,2,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0
3,19,5,8,2,6,7,0,6,0,0,0,0,3,1,5,3,0,0,0,0,2,0,0,2,0,2,1,1,1,0,3,1,0,0,0,0,2,1,2
14,6,3,5,14,6,1,0,1,4,1,1,1,4,0,1,1,0,1,0,2,0,0,2,0,2,1,2,2,0,0,2,3,4,0,0,0,1,3,6
10,12,5,5,4,8,2,3,6,3,0,3,2,1,0,1,3,3,1,2,0,1,1,1,1,0,1,0,3,1,2,3,4,3,1,2,4,2,0,3
21,12,3,9,10,8,11,1,2,4,0,1,0,7,0,1,1,1,3,1,4,0,1,3,0,3,2,4,4,0,0,1,5,5,0,1,2,0,5,5
29,13,17,21,27,9,5,0,1,8,0,2,2,3,0,0,3,2,3,0,4,1,0,2,8,0,3,2,6,0,1,4,2,11,8,1,4,0,8,4
8,16,5,4,0,15,5,0,1,5,0,5,0,6,1,0,1,0,0,0,1,0,1,3,0,3,2,1,2,0,0,2,6,0,1,1,1,2,3,6
10,13,10,14,9,7,9,0,4,2,0,2,0,6,1,3,2,1,2,5,1,3,5,2,0,0,3,0,4,3,1,5,0,6,3,0,0,5,1,2
11,23,2,3,5,10,1,3,5,1,8,1,3,1,2,1,1,0,1,0,1,1,5,0,12,0,0,1,6,2,1,0,0,1,1,1,2,0,0,3
