,0.6,0.5,0.4,0.3,0.2,0.1,0.05
0,602.616666666666,625.766666666666,628.900000000001,623.433333333334,621.916666666667,599.716666666666,613.116666666667
1,624.183333333334,621.866666666665,654.066666666667,619.466666666667,612.6,601,620.316666666667
2,629.233333333334,643.533333333332,628.599999999999,647.400000000001,634.983333333334,631.183333333334,630.9
3,626.55,636.766666666666,641.833333333334,618.866666666666,629.833333333334,619.483333333333,619.666666666666
4,591.150000000001,632.700000000001,631.433333333333,627.45,595.033333333334,629.166666666666,638.666666666667
5,598.066666666667,658.45,625.166666666666,627.199999999999,632.916666666667,615.299999999999,605.35
6,610.816666666667,640.149999999999,624.5,611.633333333333,621.5,621.766666666666,619.716666666667
7,619.866666666666,639.766666666666,603.116666666668,615.666666666667,620.816666666666,646.283333333333,600.316666666667
8,638.066666666666,629.15,634.4,606.733333333333,643.016666666667,609.149999999999,668.633333333334
9,619.416666666667,612.516666666666,605.566666666666,627.333333333333,618.400000000001,592.783333333332,612.05
10,598.25,632.5,590.883333333334,639.1,636.183333333334,613.883333333333,632.3
11,609.316666666667,629.65,635.05,638.4,635.55,617.066666666667,616.883333333332
12,634.3,599.116666666666,644.549999999999,611.566666666667,613.616666666666,619.033333333333,634.066666666666
13,649.216666666666,619.733333333333,614.850000000001,606.766666666666,630.65,630.016666666666,622.116666666666
14,626.000000000001,629.766666666667,667.916666666667,664.166666666666,651.316666666667,661.816666666666,666.833333333333
15,691.466666666667,678.85,676.233333333334,670.383333333334,668.216666666667,670.383333333334,657.9
16,659.6,670.799999999999,654.899999999999,672.466666666665,667.4,675.25,685.55
17,685.483333333333,685.083333333334,691.833333333333,668.25,657.533333333332,669.299999999999,683.599999999999
18,678.633333333334,655.599999999999,664.049999999999,656.166666666667,672.733333333333,688.716666666666,665.533333333334
19,667.683333333333,711.233333333332,663.466666666667,646.616666666668,670.533333333333,688.016666666667,669.950000000001
20,696.466666666667,675.266666666667,654.883333333333,658.500000000001,686.483333333334,691.6,663.166666666667
21,674.316666666667,692.699999999999,674.4,670.85,662.216666666666,686.649999999999,688.550000000001
22,688.383333333333,700.95,686.316666666666,690.099999999999,699.166666666666,684.666666666666,680.466666666667
23,679.233333333333,700.633333333333,687.000000000001,684.85,692.716666666666,680.45,696.349999999999
24,739.116666666666,690.800000000001,685.683333333333,698.366666666667,693.533333333333,692.7,704.749999999999
25,712.166666666667,684.983333333333,686.95,687.35,684.516666666667,712.7,684.216666666668
26,687.1,706.883333333334,688.533333333333,723.033333333334,720.883333333333,714.633333333333,710.533333333333
27,711.233333333334,715.75,698.416666666667,699.2,678.666666666666,706.633333333333,700.183333333333
28,720.066666666667,710.6,695.333333333333,706.083333333333,680.116666666667,692.266666666666,735.233333333334
29,698.75,698.2,712.516666666667,720.55,695.866666666666,692.866666666667,707.166666666667
30,722.383333333333,708.783333333334,717.050000000001,706.65,693.166666666667,698.883333333334,715.733333333334
31,709.266666666668,703.3,672.333333333334,693.433333333334,706.716666666667,695.749999999999,724.816666666666
32,688.416666666666,699,711.133333333334,695.566666666666,727.533333333333,724.183333333334,721.266666666667
33,725.516666666666,717.716666666666,719.316666666667,714.283333333333,723.583333333333,718.2,706.966666666666
34,711.766666666667,722.2,712.266666666667,717.516666666666,725.066666666667,708.533333333333,696.616666666666
35,723.05,723.550000000001,718.916666666667,725.733333333334,703.216666666666,726.866666666666,736.933333333334
36,733.383333333333,715.233333333332,721.000000000001,722.866666666667,715.566666666666,725.25,710.816666666667
37,714.05,721.25,728.683333333334,723.383333333333,716.8,734.349999999999,732.366666666666
38,740.299999999999,726.183333333335,736.783333333333,710.999999999999,692.749999999999,704.300000000001,716.516666666666
39,727.383333333333,727.416666666667,722.750000000001,711.216666666666,743.916666666667,706.233333333334,715.666666666668
40,734.350000000001,736.233333333334,735.466666666666,724.116666666666,704.416666666666,726.666666666667,737.400000000001
41,725.083333333333,738.216666666667,716.183333333334,728.616666666667,741.833333333333,727.883333333334,745.833333333333
42,731.816666666666,729.9,694.299999999999,753.316666666666,741.15,744.383333333334,741.433333333333
43,720.033333333333,734.016666666668,723.5,741.283333333334,722.033333333332,759.300000000001,736.683333333333
44,724.133333333332,717.566666666666,732.166666666666,721.233333333333,743.433333333333,741.649999999999,746.683333333333
45,723.166666666667,698.9,722.666666666667,748.633333333334,710.683333333334,736.566666666667,730.766666666666
46,750.533333333334,735.15,726.2,718.466666666667,726.85,734.183333333334,733.450000000001
47,726.566666666667,716.483333333334,716.583333333332,732.633333333334,720.483333333333,741.15,740.783333333333
48,741.383333333333,717.083333333333,693.800000000001,738.133333333333,704.666666666667,734.033333333334,728.499999999999
49,707.816666666667,729.466666666667,725.45,737.983333333333,723.933333333334,725.966666666667,746.516666666667
50,737.433333333332,733.116666666666,714.716666666666,730.966666666667,743.15,735.133333333333,744.433333333333
51,736.55,750.966666666668,708.983333333335,724.3,741.150000000001,726.716666666667,736.65
52,728.383333333332,750.633333333333,717.016666666666,716.283333333334,729.2,731.016666666667,733.600000000001
53,749.549999999999,734.183333333333,714.066666666666,755.966666666667,738.083333333332,748.866666666666,740.816666666667
54,743.2,724.083333333333,740.400000000001,724.216666666667,724.65,745.233333333334,763.633333333332
55,747.250000000001,735.183333333334,729.8,732.866666666667,739.183333333333,727.350000000001,734.633333333333
56,731.283333333334,719.566666666666,729.516666666665,749.583333333333,730.350000000001,724.133333333333,723.733333333333
57,753.366666666667,738.6,719.566666666666,726.116666666666,723.75,721.066666666666,746.083333333333
58,746.066666666666,729.816666666667,716.983333333333,753.300000000002,749.233333333333,729.000000000001,715.566666666667
59,726.816666666666,741.033333333334,725.733333333333,727.366666666668,735.116666666667,717.166666666666,735.116666666667
60,743.266666666667,759.350000000001,751.550000000001,729.833333333333,713.633333333333,745.816666666667,744.499999999999
61,766.250000000001,728.266666666667,736.883333333333,754.483333333333,744.483333333333,732.133333333332,755.5
62,737.85,738.133333333332,753.166666666667,716.633333333332,733.066666666666,745.9,742.400000000001
63,746.316666666667,769.533333333333,744.600000000001,750.850000000001,729.7,713.583333333332,742.9
64,750.35,737.249999999999,728.466666666666,742.983333333333,719.133333333333,743.45,740.883333333334
65,732.433333333333,767.433333333334,728.033333333333,732.333333333333,716.416666666668,735.45,746.133333333334
66,731.066666666665,759.416666666667,749.216666666667,740.366666666665,763.8,729.2,733.7
67,754.600000000001,727.733333333333,748.666666666667,736.666666666667,725.366666666667,742.016666666668,728.766666666667
68,732.833333333333,743.3,762.099999999999,733.683333333333,746.65,743.5,728.516666666666
69,767.75,751.116666666667,736.016666666667,749.983333333333,739.25,741.7,713.866666666666
70,742.816666666667,770.199999999999,755.916666666667,729.85,737.116666666666,747.616666666666,738.966666666667
71,737.533333333333,730.633333333334,740.666666666667,735.283333333333,724.433333333332,742,738.483333333332
72,737.466666666669,719.6,757.916666666667,750.916666666668,744.400000000001,737.916666666666,762.150000000001
73,754.199999999999,741.4,748.9,743.216666666666,719.616666666667,737.483333333334,765.766666666666
74,754.05,737.500000000001,749.116666666668,743.716666666667,747.1,728.966666666667,739.316666666666
