0.000000000000000000e+00,2.358854656830686292e+00,2.047495106566309619e+00,2.330563517542370455e+00,2.036461935645245358e+00,5.976785706607529169e-01,1.169400754637211648e+01,2.855772358585427106e+00,1.415519909204119564e+01,3.968583025505976192e+00,2.986529645781489162e+00,4.265066465150217034e+00,3.645794296247090394e+00,2.910354530146008756e+00,4.449890835899759090e+00,3.044527227703459182e+00,3.861697872792633657e+00,5.536072861543178014e+00,6.449775731814276547e+00,3.666564059061778291e+00,2.329418791819219514e+00,2.699497899362376607e+00,1.244328060952983606e+01,7.018889265427388224e+00,3.252711990383916785e+00,1.441099228229441698e+00,7.923738041736971383e+00,1.936856151166962192e+00,1.069025583123849543e+01,3.210385133534152224e+00,4.691754364803794708e+00,2.241574077596846681e+00,1.268386172205719653e+01,7.569558975210492591e+00,3.330347924098461476e+00,5.627098376608445029e+00,4.901955916572503291e+00,3.432059854975090474e+00,4.484007967485862167e+00,5.749265906231627810e+00,7.865380784712469264e+00,3.579024268472128956e+00,5.956905200329414285e+00,4.352865248754662630e+00,6.643391835042865345e+00,6.248483250778523512e+00,5.090737045643526137e+00,6.245832346272538693e+00,3.622464688163421265e+00,3.834545143188029304e+00,3.853680655568543223e+00,4.524433570229247081e+00,3.465362376717775472e+00,5.760044652076485860e+00,4.216509364265097481e+00,5.057682104363471431e+00,3.900774373037684928e+00,1.082564738443478802e+01,3.996183387974883594e+00,4.913673692743479648e+00,3.703655692789486142e+00,1.068453244821284231e+00,9.097599087772035631e+00,5.030302169547625546e+00,7.683371163742910070e+00,4.321917090812376294e+00,5.742918957812268133e+00,5.462062354542006837e+00,4.974942198752206224e+00,7.232179736275187842e+00,3.989095970821239678e+00,5.104271589808416998e+00,3.974517575988027573e+00,1.146377273101175476e+01,6.616883297207746040e+00,4.713147219815414068e+00,8.210862496686228695e+00,1.108825454131954658e+01,4.646433110265233424e+00,4.888083956038480338e+00,1.124960146556949425e+01,4.926284425309876980e+00,3.198109224096568948e+00,8.008254536975051963e+00,8.297321580612479153e+00,7.351664771064934101e+00,3.167799058092140019e+00,1.477581060848650818e+00,1.242310127582802615e+01,8.583359910264968917e+00,6.482135324213591510e+00,8.371549433585796507e+00,4.319601261534930181e+00,5.511684118786769560e+00,8.135663431506342747e+00,7.745060244521503989e+00,3.819978958379011580e+00,5.476493010277314610e+00,1.138766719656569748e+01,1.142159619805845683e+00
2.358854656830686292e+00,0.000000000000000000e+00,2.715873946587004983e+00,2.465077343268222698e+00,3.537816841982791338e+00,2.091530315074299651e+00,9.759966262929056668e+00,1.641266140462804612e+00,1.238513550389113327e+01,1.627862396791514898e+00,1.530396333621498739e+00,2.618699281441948301e+00,5.602961804349083863e+00,1.817018453176527659e+00,6.430948114292356799e+00,5.367327112711474335e+00,6.159471479425503659e+00,3.629278094117680986e+00,8.414149018841305505e+00,1.675494342385194457e+00,1.869512878314578908e+00,4.871766386332128107e+00,1.071976783129218802e+01,8.127073887466671920e+00,4.820493869892133354e+00,3.741232894911852291e+00,9.690772900261150014e+00,2.193212057444168472e+00,8.681330810892015748e+00,2.787426450590504423e+00,6.679287429639934714e+00,4.343561526616642077e+00,1.103549570802048230e+01,9.431080689752757706e+00,2.627832682466042957e+00,6.349412487607820843e+00,3.078813335365052861e+00,1.687891371903426085e+00,2.135028704037341463e+00,3.626000783328579224e+00,8.904722379209808025e+00,1.451293017032135424e+00,3.649687357847670732e+00,5.760957455709768915e+00,4.303814969079954977e+00,7.156300907709054471e+00,7.228206905656527681e+00,4.606723015818396050e+00,2.079324087693997569e+00,4.190255190958567688e+00,1.770160028764510507e+00,2.920149397102521860e+00,5.788284888886471968e+00,4.202245934046604958e+00,1.859271635586934091e+00,7.298474286231766861e+00,4.578954523953434830e+00,9.061358612796924561e+00,4.025460621217413326e+00,2.890617532666948986e+00,1.461145993447354519e+00,2.444205767990511813e+00,7.070705682212955701e+00,3.682996393014708492e+00,5.637865550892136923e+00,2.231312611198077889e+00,3.412994451648508676e+00,3.253914460000851161e+00,5.156150276580369507e+00,5.535636033484574448e+00,3.082060509601893816e+00,3.184765926798392321e+00,3.853751911831828192e+00,9.673400791347814831e+00,8.580517251328373618e+00,2.551643369722574217e+00,6.475522994568677859e+00,1.239492413200810361e+01,2.560363698577400537e+00,3.695335875443109153e+00,1.239424639228871783e+01,2.657792668613522036e+00,2.514797115415701168e+00,5.958579316372600410e+00,6.129737307709297589e+00,5.018252293261858732e+00,2.131656222827289060e+00,2.518759303610903277e+00,1.371241377255342364e+01,6.862998036025051540e+00,4.137897750485809212e+00,9.684385573968674166e+00,2.071247868204094011e+00,3.521441845176433993e+00,9.148485339434898833e+00,5.944950765727899267e+00,3.461790136815809493e+00,3.632863616154696995e+00,9.498753029132474879e+00,3.349462664417754532e+00
2.047495106566309619e+00,2.715873946587004983e+00,0.000000000000000000e+00,5.473166119639227833e-01,1.099709500047403310e+00,2.490327349743926444e+00,1.245394639290317862e+01,1.864410391744264706e+00,1.509954626060047289e+01,4.146786862290362308e+00,4.065467542951780366e+00,5.287593364572118482e+00,3.203166187800194908e+00,1.778496359043136632e+00,3.996575970986057325e+00,3.695954351143606598e+00,4.297745165236284137e+00,6.344902807109990661e+00,5.892794384459734580e+00,3.011729452954350350e+00,3.843947054315903333e+00,2.870981449414005127e+00,1.343561863301679971e+01,5.445113809706904284e+00,2.200516828259937885e+00,2.366057213003481596e+00,7.035582124417681271e+00,3.696935507429856660e+00,1.135587077651612553e+01,1.414432322388774921e+00,4.238052077215290758e+00,2.334780502866618423e+00,1.374846144351360699e+01,6.822803076392821353e+00,4.854097149695823177e+00,3.786284433320708409e+00,5.789536374927788387e+00,2.607668597272423838e+00,4.319804373099088046e+00,6.296159598739722085e+00,6.246463299008902403e+00,4.162682080701272547e+00,5.468105508624433675e+00,3.055887272155031642e+00,6.660669949907028986e+00,4.525569385799633082e+00,4.939848085106201658e+00,7.302308616973557598e+00,4.693918119234678166e+00,1.808284207716512437e+00,4.482872519008453516e+00,5.584771339777339527e+00,4.064660017896270183e+00,6.876246736138742932e+00,4.257776607860386697e+00,5.194788974409982885e+00,1.991984124802474776e+00,1.177711096295627335e+01,1.951651459957199020e+00,5.600020316114888708e+00,4.131538493246424082e+00,3.061499985374845245e+00,9.746489511010006268e+00,6.281494033455433446e+00,8.316508037921284568e+00,4.936540861764818544e+00,5.355267619882258856e+00,5.880064499761539665e+00,2.941332383781155357e+00,8.244553500818254221e+00,5.454703280943382637e+00,5.900591974226414571e+00,1.950380612146093373e+00,1.238803713989076272e+01,6.054857511724403452e+00,5.226498351923454244e+00,9.189775945215448161e+00,9.690990573506592654e+00,5.261513018285880250e+00,6.231711935683811987e+00,9.722443281529763226e+00,5.245095104589173829e+00,1.585132861676440186e+00,8.633114776368156384e+00,8.734925768638250432e+00,7.375917191092794312e+00,1.844645132405888566e+00,3.437924158947255560e+00,1.101323463297565652e+01,9.576865261645025384e+00,6.116431173739647065e+00,6.974472620464855055e+00,3.875847921846177879e+00,6.230776372922396611e+00,6.500014988542559990e+00,8.660813999068841085e+00,1.877348042147677587e+00,4.302340013867910429e+00,1.220276559897791380e+01,3.016983046926745793e+00
2.330563517542370455e+00,2.465077343268222698e+00,5.473166119639227833e-01,0.000000000000000000e+00,1.642897082742418080e+00,2.681049813941542403e+00,1.211715570502214057e+01,1.368198716887016664e+00,1.479851371835037988e+01,3.773621877200675101e+00,3.911582443743049531e+00,5.079975722677715133e+00,3.722986686938827283e+00,1.261376809079780115e+00,4.503729363750614390e+00,4.236366504974200531e+00,4.844929471479511918e+00,6.063176310086512366e+00,6.367394173017662418e+00,2.521340595860804612e+00,3.826998074498159319e+00,3.418201207405789255e+00,1.315109152415960203e+01,5.668159762011971914e+00,2.668892109656507472e+00,2.860973517014608003e+00,7.444057873972734996e+00,3.770369396665491202e+00,1.100251536428876165e+01,9.217366273005240807e-01,4.742141915749139791e+00,2.880963446642917258e+00,1.348178191129534831e+01,7.259922181487125314e+00,4.806187256246012396e+00,3.893851200259627277e+00,5.536518593369780916e+00,2.104027678729694983e+00,3.876505630651458034e+00,5.955300986785928785e+00,6.440079076156814963e+00,3.879168796539564035e+00,4.961872848399571545e+00,3.430521635947334946e+00,6.215153928925860605e+00,4.691419953491561934e+00,5.465135591523066161e+00,7.070864594516290680e+00,4.515315868849873127e+00,1.770060340652168218e+00,4.199088379468292942e+00,5.380753963367922665e+00,4.608638801929154205e+00,6.666250906816256538e+00,3.853846753051012985e+00,5.735264304009455749e+00,2.114257867426167170e+00,1.148809693892185635e+01,1.751051495743038089e+00,5.301965527931356448e+00,3.813117718454202443e+00,3.264429553243631599e+00,9.397121780187998041e+00,6.118600733158056748e+00,7.973133142914480942e+00,4.636495703478341390e+00,4.862540946509262163e+00,5.518113960446378030e+00,2.838710533312901241e+00,7.992034509685040256e+00,5.373611145890565766e+00,5.623073081828367847e+00,1.677244122541580840e+00,1.208997311897517690e+01,6.527439327569906524e+00,4.896840735924924637e+00,8.921290280983786403e+00,9.946901038933667394e+00,4.953951989092180597e+00,6.097572655473022074e+00,9.930440330112050518e+00,4.873781526111677032e+00,1.046084177430291584e+00,8.285593200698535554e+00,8.348425140396404487e+00,6.925842882830264280e+00,1.301506253129951496e+00,3.609407973730684560e+00,1.125920343723552897e+01,9.309577400586675822e+00,5.620168595647510479e+00,7.248048448210141714e+00,3.396275254126924548e+00,5.929513492400203312e+00,6.683408844365305690e+00,8.380272901529536966e+00,1.489554166315418371e+00,3.755035007224317933e+00,1.187938607227065191e+01,3.386531656386377875e+00
2.036461935645245358e+00,3.537816841982791338e+00,1.099709500047403310e+00,1.642897082742418080e+00,0.000000000000000000e+00,2.615506369463995728e+00,1.328664739077736989e+01,2.947637282090421529e+00,1.586800576467008206e+01,5.081749740136963567e+00,4.693539730852244851e+00,5.968028766290028209e+00,2.134540538209479088e+00,2.872588685619158699e+00,2.947451639131858592e+00,2.674874341975104208e+00,3.220202504605284677e+00,7.124437926074506322e+00,4.895416310086799783e+00,4.082662971709683397e+00,4.254243309812736129e+00,1.797051358682602462e+00,1.418058690300714808e+01,4.985931619512013135e+00,1.305170892232740298e+00,1.621457339894312399e+00,6.161769113912654028e+00,3.949457924961842892e+00,1.221750162405146689e+01,2.434904564663574078e+00,3.193331079629517344e+00,1.285028780395593762e+00,1.446262471708519293e+01,5.893285977886499438e+00,5.279107321119006713e+00,3.641675706101742627e+00,6.532135020830342143e+00,3.690582150113046023e+00,5.336055392335615544e+00,7.163779042541698061e+00,5.830093128704378458e+00,4.979195218613763352e+00,6.545695938700495375e+00,2.353541024160057837e+00,7.667849150589363560e+00,4.219471744003622682e+00,3.855880806185606247e+00,7.992556750426754064e+00,5.341950903723503785e+00,2.182870596670509755e+00,5.292993210750377209e+00,6.254013005009031012e+00,3.018311780444229875e+00,7.536276188544206001e+00,5.228952981701457503e+00,4.095258087777714273e+00,2.030152779863596102e+00,1.253461553835128406e+01,2.554928706930924331e+00,6.412829143679874555e+00,4.996164181115974934e+00,3.096974225089573096e+00,1.060716253365415440e+01,6.871877796431257401e+00,9.174383335599213041e+00,5.761677072988233839e+00,6.420035197131493732e+00,6.781031991441026641e+00,3.271564026444520490e+00,8.960696675616526718e+00,5.921537915075404612e+00,6.679005535919848136e+00,2.657984083756661065e+00,1.315839971220010085e+01,5.060482455870030982e+00,6.089322470791585395e+00,9.925484313970541095e+00,9.103699295919666312e+00,6.092595175245663519e+00,6.774326029136994443e+00,9.231253444084941862e+00,6.164625120444111595e+00,2.657327431932543504e+00,9.495669278243614286e+00,9.654637533067388588e+00,8.386641361409726159e+00,2.943605814605650295e+00,3.510296204351570637e+00,1.043722733831805449e+01,1.030841458133454047e+01,7.183353301890515574e+00,6.378881600201236957e+00,4.932610457156581418e+00,7.040999244701222182e+00,6.099751594295629076e+00,9.419175301851922200e+00,2.745271209025383463e+00,5.392940531402023119e+00,1.301472006271441195e+01,2.642128304778153858e+00
5.976785706607529169e-01,2.091530315074299651e+00,2.490327349743926444e+00,2.681049813941542403e+00,2.615506369463995728e+00,0.000000000000000000e+00,1.115641002713723395e+01,2.936007610178318128e+00,1.359012721389078138e+01,3.632990056284572500e+00,2.464646599247585002e+00,3.726242809800643041e+00,4.229212034462753955e+00,3.024808240952277405e+00,5.026227729227495722e+00,3.503099706669421387e+00,4.335626804108954957e+00,5.019677117058725102e+00,7.021544915214513516e+00,3.582347441166455759e+00,1.743269780150108028e+00,3.249403801058803332e+00,1.187468516057592716e+01,7.601412467252953498e+00,3.847856356789796983e+00,1.956726828308633204e+00,8.513189906413904495e+00,1.341007033703189411e+00,1.016956860355208114e+01,3.499807275266531459e+00,5.266075226814361798e+00,2.815440362916545869e+00,1.210755257921614891e+01,8.151583907185511180e+00,2.735534113520466715e+00,6.167344624738734460e+00,4.378686588302846516e+00,3.413246407968385743e+00,4.220344912841543561e+00,5.281621199334998629e+00,8.445047660354257246e+00,3.153875641763585591e+00,5.740716687363884851e+00,4.945066393822025397e+00,6.283045747548947624e+00,6.812114368392546915e+00,5.631615617368171733e+00,5.684611772466543478e+00,3.085621711049942206e+00,4.298061520117239631e+00,3.407305924029070621e+00,3.975848559712746422e+00,3.918925262402725540e+00,5.193527375979780203e+00,3.907464340800276048e+00,5.559325215456757618e+00,4.415593144939006010e+00,1.026408852263028137e+01,4.406451550294057107e+00,4.429624843835542336e+00,3.313407826881014984e+00,5.836061914972670017e-01,8.585224617520708534e+00,4.451442087689644111e+00,7.181043933317884154e+00,3.865657365098269516e+00,5.503613784529882480e+00,5.026717334998300757e+00,5.431193987304003379e+00,6.672381742902024016e+00,3.395602691259497430e+00,4.595402058848992333e+00,4.355944004852967844e+00,1.090446265290251482e+01,7.188329142656995963e+00,4.270818763044374577e+00,7.651991502077492235e+00,1.168412787091610916e+01,4.182677115067617635e+00,4.300702021312056367e+00,1.183969789601336409e+01,4.524725710146073610e+00,3.428935199873876627e+00,7.505452107877716550e+00,7.827952380014310485e+00,6.980662178286111796e+00,3.314478619624141142e+00,9.481161406214905218e-01,1.301895399874448955e+01,8.021537088301382568e+00,6.222242114335951868e+00,8.966242987409268395e+00,4.140426737029967441e+00,5.012437394165063509e+00,8.713982672752749181e+00,7.196477873289527594e+00,4.149221495205127397e+00,5.475758715492208495e+00,1.084283870197708843e+01,1.262083110359933702e+00
1.169400754637211648e+01,9.759966262929056668e+00,1.245394639290317862e+01,1.211715570502214057e+01,1.328664739077736989e+01,1.115641002713723395e+01,0.000000000000000000e+00,1.087732823981690800e+01,2.878152921351080806e+00,8.351301993193139594e+00,8.708059995761237460e+00,7.430999886538016241e+00,1.528155070196279119e+01,1.104508768370943805e+01,1.610488635343689268e+01,1.461836628873022548e+01,1.545780125646965963e+01,6.176110241561424630e+00,1.810747518394202871e+01,9.867925800231148514e+00,9.470222227528042325e+00,1.439349571240238390e+01,1.793376897706904227e+00,1.772221815470659578e+01,1.457857368359169925e+01,1.311290053590909999e+01,1.944752573128385720e+01,1.004385055090132894e+01,1.197181546678078634e+00,1.207953875171873115e+01,1.635139960080240229e+01,1.392146475312216936e+01,2.391929986162889321e+00,1.916921452553577510e+01,8.644747492290994373e+00,1.580173746698735826e+01,6.796672261954455507e+00,1.029141996733646103e+01,8.428087867925610155e+00,6.162259493994247883e+00,1.843276071303858998e+01,8.310494123710586933e+00,8.173773598355952075e+00,1.550970600492818718e+01,6.381974071400223103e+00,1.667524690648361840e+01,1.678381323726979701e+01,5.523874512523371472e+00,8.072997483219332082e+00,1.364840447336353613e+01,7.994627794734123327e+00,7.182775932087492876e+00,1.502071523309321321e+01,6.034203460736051738e+00,8.317049243834896188e+00,1.670354949069444217e+01,1.415530067692418115e+01,1.430451547165269455e+00,1.330334430423310543e+01,6.873973859024342659e+00,8.322466810808661464e+00,1.104047985947341637e+01,2.733045744153573153e+00,6.845293873249093330e+00,4.144528226419336825e+00,7.528853516912136001e+00,8.026687761951341926e+00,6.607472945172308876e+00,1.434212355004327932e+01,4.551427552378513042e+00,8.028198564827048855e+00,6.618412321285042310e+00,1.305844677596838110e+01,1.066505965306685511e+00,1.827487131302922663e+01,7.227782691466899223e+00,3.597141689113259932e+00,2.201494119072483358e+01,7.199662949039053572e+00,7.096647074199530003e+00,2.190379168542076016e+01,7.258013745309167319e+00,1.171922728656703860e+01,3.835594062700062867e+00,3.944948063578678443e+00,5.861555360573756701e+00,1.122762319541597620e+01,1.073919563784852649e+01,2.330427540944160114e+01,3.283127160689165436e+00,7.549239848415069787e+00,1.934736633808810424e+01,9.060189017594963090e+00,6.245755016919491531e+00,1.865004559850304133e+01,3.975684328747400187e+00,1.258361937513750739e+01,1.028105315058583535e+01,4.465153486123102922e-01,1.217461619210091150e+01
2.855772358585427106e+00,1.641266140462804612e+00,1.864410391744264706e+00,1.368198716887016664e+00,2.947637282090421529e+00,2.936007610178318128e+00,1.087732823981690800e+01,0.000000000000000000e+00,1.360673049842206161e+01,2.538476372589530072e+00,3.165223879442686350e+00,4.147893527860144758e+00,5.067215622086653326e+00,1.847196517511713321e-01,5.859883638628534008e+00,5.381704660162121456e+00,6.062641630316489838e+00,4.952946393763402178e+00,7.735482826798218525e+00,1.153221687413532592e+00,3.427358331090072596e+00,4.650027497949301036e+00,1.198925381146241698e+01,6.845610984415488431e+00,4.036799147501522356e+00,3.853614630814916175e+00,8.791447691380120943e+00,3.601896291070463274e+00,9.741891415690592027e+00,1.237876655599678077e+00,6.100451040412460557e+00,4.099116872172619885e+00,1.234874566975782884e+01,8.621264668527684805e+00,4.261251603046145142e+00,4.953140234837632327e+00,4.493895805893916240e+00,7.435787421961683741e-01,2.533046931201351271e+00,4.739275256523177049e+00,7.570693776450726276e+00,2.827549694609444053e+00,3.603698894238180017e+00,4.769781514503261377e+00,4.862055884071844858e+00,5.809941081591650125e+00,6.801040652594899427e+00,6.044008310839037890e+00,3.672918164836843413e+00,2.780380695241177147e+00,3.132426607878421976e+00,4.446911189119878038e+00,5.778873147776764085e+00,5.689648504569997378e+00,2.563493062003531442e+00,7.031127480344500746e+00,3.279284781787032088e+00,1.032396432402333808e+01,2.502635653646607228e+00,4.173954898198859453e+00,2.687570594605935170e+00,3.470145248358333490e+00,8.146585136018698492e+00,5.254937339413042530e+00,6.737564641044405889e+00,3.520597759522659853e+00,3.495803080682998054e+00,4.272097799613530533e+00,3.617988228765625980e+00,6.913231899195265484e+00,4.722231551484881606e+00,4.528956918465075532e+00,2.295352767732623089e+00,1.090917814227916161e+01,7.895615241452425437e+00,3.716615264535442442e+00,7.805322935011952623e+00,1.113869886517101726e+01,3.814894649869983834e+00,5.298804889525021267e+00,1.105676220458197889e+01,3.620438227890411920e+00,9.108941132343949532e-01,7.042196565768403360e+00,7.051098313426293451e+00,5.568683086546736050e+00,4.905168097530782645e-01,3.701190543623633644e+00,1.243347813222670517e+01,8.193163288862896465e+00,4.255016634053587765e+00,8.473717901804754149e+00,2.028902525850108773e+00,4.784329175695500425e+00,7.797313957637731718e+00,7.246655043319651490e+00,1.864332016462467490e+00,2.643358023750634889e+00,1.065981599618120512e+01,3.997784857310092477e+00
1.415519909204119564e+01,1.238513550389113327e+01,1.509954626060047289e+01,1.479851371835037988e+01,1.586800576467008206e+01,1.359012721389078138e+01,2.878152921351080806e+00,1.360673049842206161e+01,0.000000000000000000e+00,1.106846725980332202e+01,1.120208509014926612e+01,9.915507334230156289e+00,1.778955005337737205e+01,1.377974197147360336e+01,1.860243428788776043e+01,1.696783384080301715e+01,1.780360400372641649e+01,8.756720140832388921e+00,2.060439618173633036e+01,1.264029991965614919e+01,1.185918115196238531e+01,1.683865147991486566e+01,1.730658021451266126e+00,2.044505674065707979e+01,1.717088128979985839e+01,1.553688259132543514e+01,2.201977803071445550e+01,1.238568046604843254e+01,4.073916895535133698e+00,1.482651789468049586e+01,1.884564271171494809e+01,1.639673199271618742e+01,1.696201682125063170e+00,2.170622059544508176e+01,1.094505158973113090e+01,1.855440279248112034e+01,9.336108087088327068e+00,1.305541451463676061e+01,1.121314665379660447e+01,8.867458369708973720e+00,2.117728351885090987e+01,1.093691437782196019e+01,1.103924640978828009e+01,1.814447700710075395e+01,9.240765413892862767e+00,1.941662853481790307e+01,1.920981354365207849e+01,7.909855123792282505e+00,1.055352226758013323e+01,1.638679316297898581e+01,1.061667480911301631e+01,9.641252993088103906e+00,1.735484530638898448e+01,8.396644711118854687e+00,1.106550649391474295e+01,1.906591966185386866e+01,1.687079286313515070e+01,3.334700994184052192e+00,1.606724831172307333e+01,9.501278451837867678e+00,1.098542440400682807e+01,1.340092646900294149e+01,5.536404099342146168e+00,9.155405409484840717e+00,6.887100199688878988e+00,1.016624726125436950e+01,1.088241135218746258e+01,9.342361592202808040e+00,1.712724746227707939e+01,6.925489276557497575e+00,1.029399496890059673e+01,9.202069534232908410e+00,1.582912720062862633e+01,2.711830411334512636e+00,2.077160458932192810e+01,9.906279385836596063e+00,5.950115924072291840e+00,2.473609060138878846e+01,9.845433600675614016e+00,9.351314576564048409e+00,2.466073881926801548e+01,9.993677882255628475e+00,1.447084120632502113e+01,6.598464340920360272e+00,6.800313984184005456e+00,8.736415364240828652e+00,1.398050902943588270e+01,1.306281962007208897e+01,2.603772700936067963e+01,5.573199476020398002e+00,1.042244419344251938e+01,2.204629041695755731e+01,1.185799610841410079e+01,8.871436074951786210e+00,2.140196049247159493e+01,6.449158515885415000e+00,1.535795665138280874e+01,1.314344730670313943e+01,2.983867213243472705e+00,1.450642188697253587e+01
3.968583025505976192e+00,1.627862396791514898e+00,4.146786862290362308e+00,3.773621877200675101e+00,5.081749740136963567e+00,3.632990056284572500e+00,8.351301993193139594e+00,2.538476372589530072e+00,1.106846725980332202e+01,0.000000000000000000e+00,1.831492923490126046e+00,2.036334719938949878e+00,7.185801652914554083e+00,2.712817314503711774e+00,8.011352733009012184e+00,6.992731084422318055e+00,7.787200143857763379e+00,2.473447491514035423e+00,9.976900415497093277e+00,1.682174258583702287e+00,2.745027772029325241e+00,6.493793408763556485e+00,9.452923697341166331e+00,9.379775126687585285e+00,6.327488969402083718e+00,5.367255465975651951e+00,1.118197720362916314e+01,3.299465114301694424e+00,7.229576961017849079e+00,3.764750556010107996e+00,8.259273603398208152e+00,5.960984400601375910e+00,9.819516902069269193e+00,1.095627300283739025e+01,2.974662769741551305e+00,7.490051094519207808e+00,2.127209475009299577e+00,2.044629472327250674e+00,7.907949253633556053e-01,2.201115305998049720e+00,1.010915432597180441e+01,8.209967624382865647e-01,2.310394298590209061e+00,7.192187675145692793e+00,2.677556361780030425e+00,8.348373062702675540e+00,8.837465914429600389e+00,3.633442815354069655e+00,1.884244882602163162e+00,5.318841064683300424e+00,9.301186746652767567e-01,2.287371565290174935e+00,7.413911598064919062e+00,3.359367510490776088e+00,3.337649491584095407e-01,8.923218489957346122e+00,5.807624084423206767e+00,7.787889588408848596e+00,5.018825324916660335e+00,1.697314388056736956e+00,5.121733440910437585e-01,3.873009392725335509e+00,5.626024185427067614e+00,3.141759913839372587e+00,4.207307142334888006e+00,1.109133259786237113e+00,2.013650065911603448e+00,1.745417214450259547e+00,6.109966272817670685e+00,4.433442822162574792e+00,3.105038493308442504e+00,2.082325166292221308e+00,4.792701546968608284e+00,8.370906436851605292e+00,1.014213047372313525e+01,1.196438666187823685e+00,5.292361881432132265e+00,1.367254830523499898e+01,1.339686398719047267e+00,3.302225905670518102e+00,1.359489057014486590e+01,1.100535120504568587e+00,3.415037509804864868e+00,4.516388531023751263e+00,4.588324038355168000e+00,3.390697260319256667e+00,2.929552306767858383e+00,3.830187273901213718e+00,1.497032440631130790e+01,5.678436773990163999e+00,2.653912521856120144e+00,1.099667730107231911e+01,1.241842950544353119e+00,2.274785014537660466e+00,1.033550342263276711e+01,4.726112265697270054e+00,4.332885490791459127e+00,3.157041489373865861e+00,8.125596510033670228e+00,4.891495502519559224e+00
