0.000000000000000000e+00,1.179427328415343146e+00,1.768908420991395669e+00,1.357936973293502492e+00,1.232538671634111349e+00,1.045765157537149825e+00,8.139311983957574492e-01,2.801480902174541932e+00,4.207074509420652753e+00,8.206330702314023062e-01,3.339643714819967357e+00,7.651981668107493695e-01,3.215474057146178399e+00,4.879983131464528334e+00,3.614103452828263841e+00,4.063536943733335960e+00,9.347564391572894538e-01,3.174706243803910422e+00,1.814639047058840493e+00,3.578150453854527235e+00,2.151907484539977489e+00,2.410246934946066677e+00,2.435883193166064054e+00,1.813000391664289612e+00,3.079735739712751830e+00,2.818932775446068462e+00,8.377471711925972286e-01,2.303361507909198025e+00,2.095127595479283844e+00,2.171780763308321038e+00,6.192567751945566634e+00,1.870616447455926146e+00,5.359883915646094010e+00,9.085092265882638296e-01,1.393713225295252212e+00,1.096606028722084236e+00,7.256465085160677120e-01,8.439456859517130427e-01,1.539406667682526431e+00,1.309349640720974151e+00
1.179427328415343146e+00,0.000000000000000000e+00,1.018230967822622679e+00,1.023747553283154810e+00,1.165281758771185228e+00,2.988392853303764585e-01,1.984291512752988096e+00,1.822897148123545197e+00,3.224887865907138274e+00,1.427886179292713553e+00,2.345877182401897354e+00,1.493264822890744581e+00,2.224945417949879545e+00,5.847003773186058240e+00,2.545368522821763069e+00,3.509444632713694112e+00,1.164709395909609757e+00,2.813549188304222515e+00,2.768036430771589007e+00,3.124241625389261756e+00,3.321695917521432673e+00,1.626355995191958392e+00,1.349748949681188304e+00,2.874632953115813905e+00,1.930848936396317050e+00,3.841685581871455035e+00,1.833282029530889146e+00,3.122916173136269347e+00,1.917272571594014430e+00,1.120787038798423341e+00,7.077599546020597820e+00,7.205496141147208489e-01,6.221640304764918028e+00,1.455177265073004378e+00,1.605192566767076112e+00,9.684280755834810961e-01,1.789512134236064478e+00,1.716029927487545237e+00,2.450977958286251646e+00,2.132533232575108517e+00
1.768908420991395669e+00,1.018230967822622679e+00,0.000000000000000000e+00,5.498547500237016550e-01,8.214485413712090400e-01,1.307753184731997864e+00,2.540874870068481783e+00,1.067270269104739544e+00,2.447708155043399891e+00,1.473818641045210764e+00,1.596665539814758672e+00,2.346769865426122426e+00,1.473725819565929296e+00,6.643323695388684946e+00,1.927940403092803345e+00,2.492965809756006568e+00,2.127121654906368065e+00,1.820837853050871313e+00,3.562218963037253161e+00,2.109735872001811341e+00,3.833924575294681780e+00,6.525854461163701492e-01,8.985256793413012311e-01,3.581889521270849031e+00,1.610101252302642338e+00,4.587191667799606520e+00,2.041331485854841699e+00,3.996278375213376588e+00,1.091435298335254878e+00,6.425143901977968808e-01,7.934002882335041917e+00,8.107286699471561997e-01,7.090293451503574040e+00,1.436294342809579350e+00,1.217452282331787039e+00,1.974728962480921446e+00,2.489597609306881676e+00,1.845291075056523011e+00,3.266067510415171071e+00,2.984014383145014104e+00
1.357936973293502492e+00,1.023747553283154810e+00,5.498547500237016550e-01,0.000000000000000000e+00,2.736583059819613917e-01,1.245163674871963222e+00,2.073393431145181154e+00,1.601583093900097454e+00,2.946397192229867290e+00,9.322051958721323528e-01,2.119026038607645379e+00,2.032733771475890183e+00,1.998287985493028662e+00,6.226973196451589310e+00,2.469924042553100829e+00,2.722556904853452142e+00,1.921973527157951667e+00,1.893142216660353983e+00,3.172451403554995331e+00,2.262784692899816541e+00,3.330334974953514493e+00,1.100258414129968942e+00,1.435490724707002563e+00,3.148079799369861043e+00,2.148872582618142069e+00,4.158254018960642284e+00,1.505864726477175175e+00,3.651154308486778799e+00,9.041421038582562186e-01,1.167390251433309212e+00,7.549773130300235557e+00,1.183028606501740798e+00,6.717809316508399853e+00,8.892481795215683160e-01,7.072161611943874604e-01,1.848467753714928330e+00,2.081341040350636273e+00,1.303834298636211919e+00,2.894768187463894193e+00,2.643796682286059241e+00
1.232538671634111349e+00,1.165281758771185228e+00,8.214485413712090400e-01,2.736583059819613917e-01,0.000000000000000000e+00,1.340524906970771202e+00,1.886810938600337550e+00,1.861493343469413642e+00,3.183697086508831209e+00,6.840993584435083319e-01,2.371070957874569896e+00,1.955791221871524765e+00,2.251864681875307195e+00,6.058577852511070283e+00,2.732567795761533080e+00,2.834079881005985957e+00,1.913499037249079882e+00,1.946925600129813638e+00,3.031588155043256183e+00,2.345709976745780967e+00,3.107576964462930302e+00,1.334446054828253736e+00,1.709100603702894627e+00,2.977650493392964393e+00,2.422464735739755959e+00,3.986566571457240471e+00,1.260670297930402306e+00,3.535432297258145340e+00,8.850301703260841091e-01,1.440481723321458629e+00,7.399256859175189938e+00,1.430486758507304001e+00,6.575545762079801015e+00,6.306884045398900573e-01,4.608683136502620403e-01,1.885184698332745601e+00,1.939584398269782017e+00,1.052013839364847492e+00,2.768259296684890458e+00,2.539987861338857567e+00
1.045765157537149825e+00,2.988392853303764585e-01,1.307753184731997864e+00,1.245163674871963222e+00,1.340524906970771202e+00,0.000000000000000000e+00,1.816495028142286250e+00,2.114606017231376978e+00,3.510772457607256758e+00,1.468003805089159064e+00,2.633037613407180899e+00,1.232323299623792501e+00,2.513113864613747861e+00,5.578205013568616977e+00,2.815807808684085867e+00,3.800706233626476749e+00,8.716348900750540141e-01,3.083672312369367230e+00,2.509838558529362551e+00,3.406057184196273457e+00,3.141522873774473812e+00,1.923928178394898270e+00,1.624701900529401666e+00,2.640810599667499314e+00,2.167813402054477478e+00,3.590521966658942077e+00,1.791173720583227880e+00,2.842305886233271739e+00,2.149030760058619816e+00,1.407720181458272934e+00,6.795063606945390688e+00,9.783634141543167129e-01,5.937342580287963578e+00,1.512404120476138703e+00,1.749903637633265729e+00,6.705035168515947053e-01,1.576937820881792796e+00,1.706623203984192871e+00,2.189343294151423258e+00,1.863121404900321521e+00
8.139311983957574492e-01,1.984291512752988096e+00,2.540874870068481783e+00,2.073393431145181154e+00,1.886810938600337550e+00,1.816495028142286250e+00,0.000000000000000000e+00,3.592900826457277041e+00,4.988450207748546639e+00,1.269238186294765036e+00,4.129636801699104076e+00,9.157464617450630229e-01,4.005676366504506092e+00,4.175650996596569797e+00,4.418732957214800194e+00,4.689887563343792642e+00,1.372513886014662621e+00,3.745025547259603904e+00,1.236723745757017712e+00,4.174186531351337770e+00,1.338778180890015213e+00,3.163744484701041859e+00,3.246896704381778243e+00,1.100557652999024860e+00,3.893600071928881690e+00,2.103653571167444003e+00,8.410871292918511433e-01,1.816721407677034827e+00,2.659420532341650212e+00,2.980492200300687955e+00,5.534233629901661011e+00,2.683627732987825976e+00,4.726461848670583166e+00,1.356408657251855887e+00,1.882375278005053998e+00,1.649732557150847212e+00,4.104983812191432824e-01,1.022314736163625337e+00,1.063604737504649789e+00,1.018167359969474939e+00
2.801480902174541932e+00,1.822897148123545197e+00,1.067270269104739544e+00,1.601583093900097454e+00,1.861493343469413642e+00,2.114606017231376978e+00,3.592900826457277041e+00,0.000000000000000000e+00,1.413024422842120709e+00,2.533607811043326663e+00,5.382603594937448444e-01,3.295966953039019653e+00,4.141026446318913368e-01,7.640775350981395597e+00,8.727806225941198148e-01,2.058599694292414739e+00,2.986050291611704210e+00,1.842519766595917874e+00,4.552765652419346942e+00,1.903665866570126930e+00,4.897789825676544417e+00,6.088260373887094401e-01,5.742948766498473523e-01,4.607235078412579732e+00,8.711438581122571412e-01,5.603346819020686986e+00,3.105326924000526123e+00,4.940263353102769983e+00,1.740883776653930459e+00,7.119011121733322955e-01,8.894775026688686026e+00,1.188940553386656385e+00,8.041110914903454088e+00,2.489620501012036247e+00,2.189990726351714656e+00,2.762721918874952554e+00,3.507675554430579101e+00,2.905338148474405191e+00,4.244304777176699517e+00,3.939496196089820046e+00
4.207074509420652753e+00,3.224887865907138274e+00,2.447708155043399891e+00,2.946397192229867290e+00,3.183697086508831209e+00,3.510772457607256758e+00,4.988450207748546639e+00,1.413024422842120709e+00,0.000000000000000000e+00,3.867741413399109263e+00,8.795420867099702500e-01,4.706794429996763895e+00,1.001912993214400860e+00,9.053737591971014353e+00,8.116984989797646488e-01,1.829063231836763226e+00,4.381349926524960914e+00,2.307587172219693894e+00,5.965760769817011422e+00,2.069972139001051481e+00,6.274662455784313586e+00,1.849400710296231765e+00,1.896197026996724766e+00,6.016735873678414670e+00,1.618728014750743682e+00,7.015091783243945223e+00,4.444347259517653193e+00,6.347287843383243811e+00,2.795299608946931968e+00,2.104180604610629057e+00,1.030219809086816518e+01,2.550561147634613501e+00,9.446518759318390579e+00,3.811712707615030560e+00,3.430450806562516775e+00,4.141560663454041169e+00,4.918048066630839266e+00,4.234756374463259476e+00,5.656852707590004137e+00,5.350015438764793352e+00
8.206330702314023062e-01,1.427886179292713553e+00,1.473818641045210764e+00,9.322051958721323528e-01,6.840993584435083319e-01,1.468003805089159064e+00,1.269238186294765036e+00,2.533607811043326663e+00,3.867741413399109263e+00,0.000000000000000000e+00,3.050225520206230279e+00,1.582611939721343175e+00,2.929941819314267004e+00,5.438664119908453998e+00,3.400520326297449714e+00,3.422805492207744216e+00,1.713679165545036298e+00,2.476570117418816164e+00,2.476473196881701089e+00,2.904970540795825062e+00,2.431027942035922429e+00,2.018399573750761178e+00,2.325013748974650518e+00,2.369637628261588524e+00,3.031320815158244919e+00,3.368782320522202944e+00,5.766108437067662962e-01,3.022004155419518945e+00,1.390190347620588573e+00,2.049558436086309943e+00,6.803365249211030807e+00,1.926807315407458088e+00,5.994626905731208488e+00,9.235982587558566603e-02,6.189383277998390387e-01,1.800948145535231637e+00,1.413774847304722027e+00,3.717893710980841870e-01,2.246947902946958120e+00,2.073946763930072379e+00
