0.000000000000000000e+00,2.358854656830686292e+00,3.537816841982791338e+00,2.715873946587004983e+00,2.465077343268222698e+00,2.091530315074299651e+00,1.627862396791514898e+00,5.602961804349083863e+00,8.414149018841305505e+00,1.641266140462804612e+00,6.679287429639934714e+00,1.530396333621498739e+00,6.430948114292356799e+00,9.759966262929056668e+00,7.228206905656527681e+00,8.127073887466671920e+00,1.869512878314578908e+00,6.349412487607820843e+00,3.629278094117680986e+00,7.156300907709054471e+00,4.303814969079954977e+00,4.820493869892133354e+00,4.871766386332128107e+00,3.626000783328579224e+00,6.159471479425503659e+00,5.637865550892136923e+00,1.675494342385194457e+00,4.606723015818396050e+00,4.190255190958567688e+00,4.343561526616642077e+00,1.238513550389113327e+01,3.741232894911852291e+00,1.071976783129218802e+01,1.817018453176527659e+00,2.787426450590504423e+00,2.193212057444168472e+00,1.451293017032135424e+00,1.687891371903426085e+00,3.078813335365052861e+00,2.618699281441948301e+00
2.358854656830686292e+00,0.000000000000000000e+00,2.036461935645245358e+00,2.047495106566309619e+00,2.330563517542370455e+00,5.976785706607529169e-01,3.968583025505976192e+00,3.645794296247090394e+00,6.449775731814276547e+00,2.855772358585427106e+00,4.691754364803794708e+00,2.986529645781489162e+00,4.449890835899759090e+00,1.169400754637211648e+01,5.090737045643526137e+00,7.018889265427388224e+00,2.329418791819219514e+00,5.627098376608445029e+00,5.536072861543178014e+00,6.248483250778523512e+00,6.643391835042865345e+00,3.252711990383916785e+00,2.699497899362376607e+00,5.749265906231627810e+00,3.861697872792633657e+00,7.683371163742910070e+00,3.666564059061778291e+00,6.245832346272538693e+00,3.834545143188029304e+00,2.241574077596846681e+00,1.415519909204119564e+01,1.441099228229441698e+00,1.244328060952983606e+01,2.910354530146008756e+00,3.210385133534152224e+00,1.936856151166962192e+00,3.579024268472128956e+00,3.432059854975090474e+00,4.901955916572503291e+00,4.265066465150217034e+00
3.537816841982791338e+00,2.036461935645245358e+00,0.000000000000000000e+00,1.099709500047403310e+00,1.642897082742418080e+00,2.615506369463995728e+00,5.081749740136963567e+00,2.134540538209479088e+00,4.895416310086799783e+00,2.947637282090421529e+00,3.193331079629517344e+00,4.693539730852244851e+00,2.947451639131858592e+00,1.328664739077736989e+01,3.855880806185606247e+00,4.985931619512013135e+00,4.254243309812736129e+00,3.641675706101742627e+00,7.124437926074506322e+00,4.219471744003622682e+00,7.667849150589363560e+00,1.305170892232740298e+00,1.797051358682602462e+00,7.163779042541698061e+00,3.220202504605284677e+00,9.174383335599213041e+00,4.082662971709683397e+00,7.992556750426754064e+00,2.182870596670509755e+00,1.285028780395593762e+00,1.586800576467008206e+01,1.621457339894312399e+00,1.418058690300714808e+01,2.872588685619158699e+00,2.434904564663574078e+00,3.949457924961842892e+00,4.979195218613763352e+00,3.690582150113046023e+00,6.532135020830342143e+00,5.968028766290028209e+00
2.715873946587004983e+00,2.047495106566309619e+00,1.099709500047403310e+00,0.000000000000000000e+00,5.473166119639227833e-01,2.490327349743926444e+00,4.146786862290362308e+00,3.203166187800194908e+00,5.892794384459734580e+00,1.864410391744264706e+00,4.238052077215290758e+00,4.065467542951780366e+00,3.996575970986057325e+00,1.245394639290317862e+01,4.939848085106201658e+00,5.445113809706904284e+00,3.843947054315903333e+00,3.786284433320708409e+00,6.344902807109990661e+00,4.525569385799633082e+00,6.660669949907028986e+00,2.200516828259937885e+00,2.870981449414005127e+00,6.296159598739722085e+00,4.297745165236284137e+00,8.316508037921284568e+00,3.011729452954350350e+00,7.302308616973557598e+00,1.808284207716512437e+00,2.334780502866618423e+00,1.509954626060047289e+01,2.366057213003481596e+00,1.343561863301679971e+01,1.778496359043136632e+00,1.414432322388774921e+00,3.696935507429856660e+00,4.162682080701272547e+00,2.607668597272423838e+00,5.789536374927788387e+00,5.287593364572118482e+00
2.465077343268222698e+00,2.330563517542370455e+00,1.642897082742418080e+00,5.473166119639227833e-01,0.000000000000000000e+00,2.681049813941542403e+00,3.773621877200675101e+00,3.722986686938827283e+00,6.367394173017662418e+00,1.368198716887016664e+00,4.742141915749139791e+00,3.911582443743049531e+00,4.503729363750614390e+00,1.211715570502214057e+01,5.465135591523066161e+00,5.668159762011971914e+00,3.826998074498159319e+00,3.893851200259627277e+00,6.063176310086512366e+00,4.691419953491561934e+00,6.215153928925860605e+00,2.668892109656507472e+00,3.418201207405789255e+00,5.955300986785928785e+00,4.844929471479511918e+00,7.973133142914480942e+00,2.521340595860804612e+00,7.070864594516290680e+00,1.770060340652168218e+00,2.880963446642917258e+00,1.479851371835037988e+01,2.860973517014608003e+00,1.315109152415960203e+01,1.261376809079780115e+00,9.217366273005240807e-01,3.770369396665491202e+00,3.879168796539564035e+00,2.104027678729694983e+00,5.536518593369780916e+00,5.079975722677715133e+00
2.091530315074299651e+00,5.976785706607529169e-01,2.615506369463995728e+00,2.490327349743926444e+00,2.681049813941542403e+00,0.000000000000000000e+00,3.632990056284572500e+00,4.229212034462753955e+00,7.021544915214513516e+00,2.936007610178318128e+00,5.266075226814361798e+00,2.464646599247585002e+00,5.026227729227495722e+00,1.115641002713723395e+01,5.631615617368171733e+00,7.601412467252953498e+00,1.743269780150108028e+00,6.167344624738734460e+00,5.019677117058725102e+00,6.812114368392546915e+00,6.283045747548947624e+00,3.847856356789796983e+00,3.249403801058803332e+00,5.281621199334998629e+00,4.335626804108954957e+00,7.181043933317884154e+00,3.582347441166455759e+00,5.684611772466543478e+00,4.298061520117239631e+00,2.815440362916545869e+00,1.359012721389078138e+01,1.956726828308633204e+00,1.187468516057592716e+01,3.024808240952277405e+00,3.499807275266531459e+00,1.341007033703189411e+00,3.153875641763585591e+00,3.413246407968385743e+00,4.378686588302846516e+00,3.726242809800643041e+00
1.627862396791514898e+00,3.968583025505976192e+00,5.081749740136963567e+00,4.146786862290362308e+00,3.773621877200675101e+00,3.632990056284572500e+00,0.000000000000000000e+00,7.185801652914554083e+00,9.976900415497093277e+00,2.538476372589530072e+00,8.259273603398208152e+00,1.831492923490126046e+00,8.011352733009012184e+00,8.351301993193139594e+00,8.837465914429600389e+00,9.379775126687585285e+00,2.745027772029325241e+00,7.490051094519207808e+00,2.473447491514035423e+00,8.348373062702675540e+00,2.677556361780030425e+00,6.327488969402083718e+00,6.493793408763556485e+00,2.201115305998049720e+00,7.787200143857763379e+00,4.207307142334888006e+00,1.682174258583702287e+00,3.633442815354069655e+00,5.318841064683300424e+00,5.960984400601375910e+00,1.106846725980332202e+01,5.367255465975651951e+00,9.452923697341166331e+00,2.712817314503711774e+00,3.764750556010107996e+00,3.299465114301694424e+00,8.209967624382865647e-01,2.044629472327250674e+00,2.127209475009299577e+00,2.036334719938949878e+00
5.602961804349083863e+00,3.645794296247090394e+00,2.134540538209479088e+00,3.203166187800194908e+00,3.722986686938827283e+00,4.229212034462753955e+00,7.185801652914554083e+00,0.000000000000000000e+00,2.826048845684241417e+00,5.067215622086653326e+00,1.076520718987489689e+00,6.591933906078039307e+00,8.282052892637826735e-01,1.528155070196279119e+01,1.745561245188239630e+00,4.117199388584829478e+00,5.972100583223408421e+00,3.685039533191835748e+00,9.105531304838693885e+00,3.807331733140253860e+00,9.795579651353088835e+00,1.217652074777418880e+00,1.148589753299694705e+00,9.214470156825159464e+00,1.742287716224514282e+00,1.120669363804137397e+01,6.210653848001052246e+00,9.880526706205539966e+00,3.481767553307860918e+00,1.423802224346664591e+00,1.778955005337737205e+01,2.377881106773312769e+00,1.608222182980690818e+01,4.979241002024072493e+00,4.379981452703429312e+00,5.525443837749905107e+00,7.015351108861158203e+00,5.810676296948810382e+00,8.488609554353399034e+00,7.878992392179639204e+00
8.414149018841305505e+00,6.449775731814276547e+00,4.895416310086799783e+00,5.892794384459734580e+00,6.367394173017662418e+00,7.021544915214513516e+00,9.976900415497093277e+00,2.826048845684241417e+00,0.000000000000000000e+00,7.735482826798218525e+00,1.759084173419940500e+00,9.413588859993527791e+00,2.003825986428801720e+00,1.810747518394202871e+01,1.623396997959529298e+00,3.658126463673526452e+00,8.762699853049921828e+00,4.615174344439387788e+00,1.193152153963402284e+01,4.139944278002102962e+00,1.254932491156862717e+01,3.698801420592463529e+00,3.792394053993449088e+00,1.203347174735682934e+01,3.237456029501487365e+00,1.403018356648789045e+01,8.888694519035306385e+00,1.269457568676648762e+01,5.590599217893863937e+00,4.208361209221258115e+00,2.060439618173633036e+01,5.101122295269227003e+00,1.889303751863678116e+01,7.623425415230061120e+00,6.860901613125033549e+00,8.283121326908082338e+00,9.836096133261678531e+00,8.469512748926518952e+00,1.131370541518000827e+01,1.070003087752958670e+01
1.641266140462804612e+00,2.855772358585427106e+00,2.947637282090421529e+00,1.864410391744264706e+00,1.368198716887016664e+00,2.936007610178318128e+00,2.538476372589530072e+00,5.067215622086653326e+00,7.735482826798218525e+00,0.000000000000000000e+00,6.100451040412460557e+00,3.165223879442686350e+00,5.859883638628534008e+00,1.087732823981690800e+01,6.801040652594899427e+00,6.845610984415488431e+00,3.427358331090072596e+00,4.953140234837632327e+00,4.952946393763402178e+00,5.809941081591650125e+00,4.862055884071844858e+00,4.036799147501522356e+00,4.650027497949301036e+00,4.739275256523177049e+00,6.062641630316489838e+00,6.737564641044405889e+00,1.153221687413532592e+00,6.044008310839037890e+00,2.780380695241177147e+00,4.099116872172619885e+00,1.360673049842206161e+01,3.853614630814916175e+00,1.198925381146241698e+01,1.847196517511713321e-01,1.237876655599678077e+00,3.601896291070463274e+00,2.827549694609444053e+00,7.435787421961683741e-01,4.493895805893916240e+00,4.147893527860144758e+00
6.679287429639934714e+00,4.691754364803794708e+00,3.193331079629517344e+00,4.238052077215290758e+00,4.742141915749139791e+00,5.266075226814361798e+00,8.259273603398208152e+00,1.076520718987489689e+00,1.759084173419940500e+00,6.100451040412460557e+00,0.000000000000000000e+00,7.654837477052158334e+00,2.483420403311102920e-01,1.635139960080240229e+01,9.042413161584275105e-01,3.813019007876143007e+00,7.008472546339969966e+00,3.933097285411944366e+00,1.017597527429482618e+01,3.803021899237400305e+00,1.086089928410244809e+01,2.110574798944276242e+00,2.059042990084411606e+00,1.029070652478238657e+01,1.896537040009233621e+00,1.228159633670380124e+01,7.249743637685308606e+00,1.093578997427741584e+01,4.260463384729423986e+00,2.451104314124232353e+00,1.884564271171494809e+01,3.360724271078215253e+00,1.713492217067081214e+01,6.003282933100257956e+00,5.335755456991323697e+00,6.538808778195283722e+00,8.091380241122591244e+00,6.842242862037555717e+00,9.556432345982305065e+00,8.941127488469383877e+00
